Record_ID,Month,SKU_ID,SKU_Description,Product_Group,UoM,Base_Monthly_Demand,Avg_Monthly_Demand_est,Forecast_Method,Forecast_units,Actual_Demand_units,Forecast_Error_units,Absolute_Error_units,APE,Supplier_LeadTime_days,Transit_days,Total_LeadTime_days,Safety_Stock_units,Reorder_Point_units,OnHand_Inventory_units,Planned_Receipts_units,Replenishment_Order_units,Production_Plan_units,MOQ_units,Unit_Cost_USD,Inventory_Value_USD,Days_of_Inventory,Fill_Rate_pct,Stockout_Flag,SLOB_Flag,Produced_InHouse,Shelf_Life_days,Manufacturing_Date,Expiry_Date,Days_to_Expiry,Holding_Cost_pct_annual,Holding_Cost_USD_monthly,Planned_Receipt_Date,Actual_Receipt_Date,PO_OnTime_Flag,Customer_Priority,Revenue_per_unit_USD,Monthly_Revenue_USD,Manufacturing_Line,Production_Capacity_units_per_month,Line_Changeover_time_hrs,Safety_Stock_z90_units,Safety_Stock_z95_units,Safety_Stock_z98_units,OTIF_approx_flag,Capacity_Utilization_pct,Expiry_Value_USD
SKU0090_202501,2025-01-01 00:00:00,SKU0090,Additives Grade C,Additives,kg,256,241,Causal (Promo),297,221,-76,76,"0,3439",54,1,55,21,426,102,130,4192,0,4192,"24,38","2486,76","13,8",100,0,0,FALSE,540,2025-01-03,2026-06-27,542,"0,09","18,6507",2025-01-08 00:00:00,2025-01-12 00:00:00,0,Medium,"36,57","8081,97",Line_C,,,17,21,26,0,,0
SKU0090_202502,2025-02-01 00:00:00,SKU0090,Additives Grade C,Additives,kg,256,246,Exponential Smoothing,236,351,115,115,"0,3276",54,7,61,22,736,599,0,4192,0,4192,"24,38","14603,62","51,2",100,0,0,FALSE,540,2025-02-05,2026-07-30,544,"0,09","109,52715",,,0,Medium,"36,57","12836,07",Line_C,,,18,22,28,0,,0
SKU0090_202503,2025-03-01 00:00:00,SKU0090,Additives Grade C,Additives,kg,256,251,ARIMA,263,216,-47,47,"0,2176",54,7,61,22,461,314,26,4192,0,4192,"24,38","7655,32","43,6",100,0,0,FALSE,540,2025-03-05,2026-08-27,544,"0,09","57,4149",2025-03-08 00:00:00,2025-03-06 00:00:00,1,Medium,"36,57","7899,12",Line_C,,,18,22,28,1,,0
SKU0090_202504,2025-04-01 00:00:00,SKU0090,Additives Grade C,Additives,kg,256,256,Causal (Promo),220,191,-29,29,"0,1518",54,4,58,21,390,0,116,4192,0,4192,"24,38",0,0,"60,73",1,0,FALSE,540,2025-04-08,2026-09-30,547,"0,09",0,2025-04-08 00:00:00,2025-04-15 00:00:00,0,Medium,"36,57","6984,87",Line_C,,,17,22,27,0,,0
SKU0090_202505,2025-05-01 00:00:00,SKU0090,Additives Grade C,Additives,kg,256,261,Collaborative Judgment,245,201,-44,44,"0,2189",54,4,58,21,410,165,124,4192,0,4192,"24,38","4022,7","24,6",100,0,0,FALSE,540,2025-05-04,2026-10-26,543,"0,09","30,17025",2025-05-08 00:00:00,2025-05-17 00:00:00,0,Medium,"36,57","7350,57",Line_C,,,17,22,27,0,,0
SKU0090_202506,2025-06-01 00:00:00,SKU0090,Additives Grade C,Additives,kg,256,266,Exponential Smoothing,232,223,-9,9,"0,0404",54,7,61,22,475,212,249,4192,0,4192,"24,38","5168,56","28,5",100,0,0,FALSE,540,2025-06-03,2026-11-25,542,"0,09","38,7642",2025-06-08 00:00:00,2025-06-09 00:00:00,1,Medium,"36,57","8155,11",Line_C,,,18,22,28,1,,0
SKU0090_202507,2025-07-01 00:00:00,SKU0090,Additives Grade C,Additives,kg,256,271,Exponential Smoothing,204,200,-4,4,"0,02",54,8,62,22,435,248,311,4192,0,4192,"24,38","6046,24","37,2",100,0,0,FALSE,540,2025-07-07,2026-12-29,546,"0,09","45,3468",2025-07-08 00:00:00,2025-07-11 00:00:00,0,Medium,"36,57",7314,Line_C,,,18,23,28,0,,0
SKU0090_202508,2025-08-01 00:00:00,SKU0090,Additives Grade C,Additives,kg,256,276,Naive,221,153,-68,68,"0,4444",54,5,59,21,322,68,75,4192,0,4192,"24,38","1657,84","13,3","93,46",1,0,FALSE,540,2025-08-02,2027-01-24,541,"0,09","12,4338",2025-08-08 00:00:00,2025-08-12 00:00:00,0,Medium,"36,57","5595,21",Line_C,,,17,22,27,0,,0
SKU0091_202411,2024-11-01 00:00:00,SKU0091,Additives Grade C,Additives,kg,236,212,Exponential Smoothing,232,262,30,30,"0,1145",42,7,49,18,446,70,148,6849,6849,6849,"24,22","1695,4",8,"83,21",1,0,TRUE,730,2024-11-06,2026-11-06,735,"0,09","12,7155",2024-11-08 00:00:00,2024-11-05 00:00:00,1,Medium,"36,33","9518,46",Line_A,20000,7,15,19,23,1,"34,245",0
SKU0091_202412,2024-12-01 00:00:00,SKU0091,Additives Grade C,Additives,kg,236,217,Exponential Smoothing,279,170,-109,109,"0,6412",42,2,44,17,266,298,156,0,0,6849,"24,22","7217,56","52,6",100,0,0,TRUE,730,2024-12-03,2026-12-03,732,"0,09","54,1317",2024-12-08 00:00:00,2024-12-10 00:00:00,1,Medium,"36,33","6176,1",Line_A,20000,5,14,18,22,1,0,0
SKU0091_202501,2025-01-01 00:00:00,SKU0091,Additives Grade C,Additives,kg,236,222,Exponential Smoothing,188,200,12,12,"0,06",42,13,55,19,386,25,212,6849,6849,6849,"24,22","605,5","3,8",100,0,0,TRUE,730,2025-01-10,2027-01-10,739,"0,09","4,54125",2025-01-08 00:00:00,2025-01-05 00:00:00,1,Medium,"36,33",7266,Line_A,20000,2,15,20,24,1,"34,245",0
SKU0091_202502,2025-02-01 00:00:00,SKU0091,Additives Grade C,Additives,kg,236,227,ARIMA,216,148,-68,68,"0,4595",42,9,51,18,270,0,118,6849,6849,6849,"24,22",0,0,"79,73",1,0,TRUE,730,2025-02-10,2027-02-10,739,"0,09",0,2025-02-08 00:00:00,2025-02-06 00:00:00,1,Medium,"36,33","5376,84",Line_A,20000,7,15,19,24,1,"34,245",0
SKU0091_202503,2025-03-01 00:00:00,SKU0091,Additives Grade C,Additives,kg,236,231,Exponential Smoothing,151,245,94,94,"0,3837",42,7,49,18,418,283,188,6849,6849,6849,"24,22","6854,26","34,7",100,0,0,TRUE,730,2025-03-07,2027-03-07,736,"0,09","51,40695",2025-03-08 00:00:00,2025-03-05 00:00:00,1,Medium,"36,33","8900,85",Line_A,20000,6,15,19,23,1,"34,245",0
SKU0091_202504,2025-04-01 00:00:00,SKU0091,Additives Grade C,Additives,kg,236,236,Exponential Smoothing,174,211,37,37,"0,1754",42,4,46,17,341,0,141,6849,6849,6849,"24,22",0,0,"66,82",1,0,TRUE,730,2025-04-07,2027-04-07,736,"0,09",0,2025-04-08 00:00:00,2025-04-15 00:00:00,0,Medium,"36,33","7665,63",Line_A,20000,4,14,18,22,0,"34,245",0
SKU0091_202505,2025-05-01 00:00:00,SKU0091,Additives Grade C,Additives,kg,236,241,Exponential Smoothing,219,220,1,1,"0,0045",42,4,46,17,354,261,125,6849,6849,6849,"24,22","6321,42","35,6",100,0,0,TRUE,730,2025-05-07,2027-05-07,736,"0,09","47,41065",2025-05-08 00:00:00,2025-05-09 00:00:00,1,Medium,"36,33","7992,6",Line_A,20000,7,14,18,22,1,"34,245",0
SKU0091_202506,2025-06-01 00:00:00,SKU0091,Additives Grade C,Additives,kg,236,245,Collaborative Judgment,273,161,-112,112,"0,6957",42,6,48,18,276,0,190,6849,6849,6849,"24,22",0,0,100,0,0,TRUE,730,2025-06-05,2027-06-05,734,"0,09",0,2025-06-08 00:00:00,2025-06-14 00:00:00,0,Medium,"36,33","5849,13",Line_A,20000,3,14,18,23,0,"34,245",0
SKU0091_202507,2025-07-01 00:00:00,SKU0091,Additives Grade C,Additives,kg,236,250,Exponential Smoothing,150,241,91,91,"0,3776",42,2,44,17,370,131,63,6849,6849,6849,"24,22","3172,82","16,3","80,5",1,0,TRUE,730,2025-07-07,2027-07-07,736,"0,09","23,79615",2025-07-08 00:00:00,2025-07-13 00:00:00,0,Medium,"36,33","8755,53",Line_A,20000,2,14,18,22,0,"34,245",0
SKU0091_202508,2025-08-01 00:00:00,SKU0091,Additives Grade C,Additives,kg,236,255,ARIMA,222,267,45,45,"0,1685",42,5,47,18,436,204,292,6849,6849,6849,"24,22","4940,88","22,9",100,0,0,TRUE,730,2025-08-06,2027-08-06,735,"0,09","37,0566",2025-08-08 00:00:00,2025-08-10 00:00:00,1,Medium,"36,33","9700,11",Line_A,20000,3,14,18,23,1,"34,245",0
SKU0092_202411,2024-11-01 00:00:00,SKU0092,Intermediates Grade A,Intermediates,kg,399,359,Collaborative Judgment,428,394,-34,34,"0,0863",34,11,45,29,620,162,323,1743,1743,1743,"24,42","3956,04","12,3",100,0,0,TRUE,730,2024-11-07,2026-11-07,736,"0,14","46,1538",2024-11-08 00:00:00,2024-11-15 00:00:00,0,Medium,"39,072","15394,368",Line_B,15000,2,23,30,37,0,"11,62",0
SKU0092_202412,2024-12-01 00:00:00,SKU0092,Intermediates Grade A,Intermediates,kg,399,367,Exponential Smoothing,421,541,120,120,"0,2218",34,6,40,27,748,1081,584,0,0,1743,"24,42","26398,02","59,9",100,0,0,TRUE,730,2024-12-10,2026-12-10,739,"0,14","307,9769",2024-12-08 00:00:00,2024-12-15 00:00:00,0,Medium,"39,072","21137,952",Line_B,15000,7,22,28,35,0,0,0
SKU0092_202501,2025-01-01 00:00:00,SKU0092,Intermediates Grade A,Intermediates,kg,399,375,Collaborative Judgment,430,281,-149,149,"0,5302",34,9,43,28,431,296,211,1743,1743,1743,"24,42","7228,32","31,6",100,0,0,TRUE,730,2025-01-04,2027-01-04,733,"0,14","84,3304",2025-01-08 00:00:00,2025-01-05 00:00:00,1,Medium,"39,072","10979,232",Line_B,15000,1,23,29,36,1,"11,62",0
SKU0092_202502,2025-02-01 00:00:00,SKU0092,Intermediates Grade A,Intermediates,kg,399,383,Causal (Promo),402,576,174,174,"0,3021",34,5,39,27,776,492,287,1743,1743,1743,"24,42","12014,64","25,6",100,0,0,TRUE,730,2025-02-03,2027-02-03,732,"0,14","140,1708",2025-02-08 00:00:00,2025-02-17 00:00:00,0,Medium,"39,072","22505,472",Line_B,15000,6,22,28,35,0,"11,62",0
SKU0092_202503,2025-03-01 00:00:00,SKU0092,Intermediates Grade A,Intermediates,kg,399,391,Naive,465,260,-205,205,"0,7885",34,7,41,28,383,246,153,1743,1743,1743,"24,42","6007,32","28,4",100,0,0,TRUE,730,2025-03-02,2027-03-02,731,"0,14","70,0854",2025-03-08 00:00:00,2025-03-05 00:00:00,1,Medium,"39,072","10158,72",Line_B,15000,7,22,29,35,1,"11,62",0
SKU0092_202504,2025-04-01 00:00:00,SKU0092,Intermediates Grade A,Intermediates,kg,399,399,Collaborative Judgment,353,423,70,70,"0,1655",34,8,42,28,620,443,254,1743,1743,1743,"24,42","10818,06","31,4",100,0,0,TRUE,730,2025-04-03,2027-04-03,732,"0,14","126,2107",2025-04-08 00:00:00,2025-04-06 00:00:00,1,Medium,"39,072","16527,456",Line_B,15000,8,23,29,36,1,"11,62",0
SKU0092_202505,2025-05-01 00:00:00,SKU0092,Intermediates Grade A,Intermediates,kg,399,407,ARIMA,411,431,20,20,"0,0464",34,6,40,27,602,112,344,1743,1743,1743,"24,42","2735,04","7,8",100,0,0,TRUE,730,2025-05-06,2027-05-06,735,"0,14","31,9088",2025-05-08 00:00:00,2025-05-13 00:00:00,0,Medium,"39,072","16840,032",Line_B,15000,3,22,28,35,0,"11,62",0
SKU0092_202506,2025-06-01 00:00:00,SKU0092,Intermediates Grade A,Intermediates,kg,399,415,Naive,339,458,119,119,"0,2598",34,2,36,26,576,0,335,1743,1743,1743,"24,42",0,0,"73,14",1,0,TRUE,730,2025-06-03,2027-06-03,732,"0,14",0,2025-06-08 00:00:00,2025-06-07 00:00:00,1,Medium,"39,072","17894,976",Line_B,15000,4,21,27,33,1,"11,62",0
SKU0092_202507,2025-07-01 00:00:00,SKU0092,Intermediates Grade A,Intermediates,kg,399,423,Exponential Smoothing,421,333,-88,88,"0,2643",34,5,39,27,460,470,191,0,0,1743,"24,42","11477,4","42,3",100,0,0,TRUE,730,2025-07-05,2027-07-05,734,"0,14","133,903",2025-07-08 00:00:00,2025-07-05 00:00:00,1,Medium,"39,072","13010,976",Line_B,15000,4,22,28,35,1,0,0
SKU0092_202508,2025-08-01 00:00:00,SKU0092,Intermediates Grade A,Intermediates,kg,399,431,Exponential Smoothing,413,544,131,131,"0,2408",34,4,38,27,716,755,453,0,0,1743,"24,42","18437,1","41,6",100,0,0,TRUE,730,2025-08-10,2027-08-10,739,"0,14","215,0995",2025-08-08 00:00:00,2025-08-09 00:00:00,1,Medium,"39,072","21255,168",Line_B,15000,5,22,27,34,1,0,0
SKU0093_202411,2024-11-01 00:00:00,SKU0093,Solvents Grade A,Solvents,kg,359,323,ARIMA,344,287,-57,57,"0,1986",59,7,66,32,663,584,116,5227,5227,5227,"15,14","8841,76",61,100,0,0,TRUE,540,2024-11-10,2026-05-04,549,"0,12","88,4176",2024-11-08 00:00:00,2024-11-11 00:00:00,0,Medium,"20,439","5865,993",Line_C,10000,2,25,32,40,0,"52,27",0
SKU0093_202412,2024-12-01 00:00:00,SKU0093,Solvents Grade A,Solvents,kg,359,330,ARIMA,273,443,170,170,"0,3837",59,9,68,32,1036,74,0,5227,5227,5227,"15,14","1120,36",5,"16,7",1,0,TRUE,540,2024-12-07,2026-05-31,546,"0,12","11,2036",,,0,Medium,"20,439","9054,477",Line_C,10000,3,26,33,41,0,"52,27",0
SKU0093_202501,2025-01-01 00:00:00,SKU0093,Solvents Grade A,Solvents,kg,359,337,Collaborative Judgment,336,303,-33,33,"0,1089",59,12,71,33,750,398,186,5227,5227,5227,"15,14","6025,72","39,4",100,0,0,TRUE,540,2025-01-02,2026-06-26,541,"0,12","60,2572",2025-01-08 00:00:00,2025-01-16 00:00:00,0,Medium,"20,439","6193,017",Line_C,10000,5,26,34,42,0,"52,27",0
SKU0093_202502,2025-02-01 00:00:00,SKU0093,Solvents Grade A,Solvents,kg,359,345,Exponential Smoothing,362,401,39,39,"0,0973",59,8,67,32,928,22,79,5227,5227,5227,"15,14","333,08","1,6","25,19",1,0,TRUE,540,2025-02-04,2026-07-29,543,"0,12","3,3308",2025-02-08 00:00:00,2025-02-05 00:00:00,1,Medium,"20,439","8196,039",Line_C,10000,3,26,33,41,1,"52,27",0
SKU0093_202503,2025-03-01 00:00:00,SKU0093,Solvents Grade A,Solvents,kg,359,352,Exponential Smoothing,413,275,-138,138,"0,5018",59,11,70,33,675,350,170,5227,5227,5227,"15,14",5299,"38,2",100,0,0,TRUE,540,2025-03-05,2026-08-27,544,"0,12","52,99",2025-03-08 00:00:00,2025-03-09 00:00:00,1,Medium,"20,439","5620,725",Line_C,10000,8,26,33,42,1,"52,27",0
SKU0093_202504,2025-04-01 00:00:00,SKU0093,Solvents Grade A,Solvents,kg,359,359,Naive,341,386,45,45,"0,1166",59,10,69,32,920,175,269,5227,5227,5227,"15,14","2649,5","13,6",100,0,0,TRUE,540,2025-04-05,2026-09-27,544,"0,12","26,495",2025-04-08 00:00:00,2025-04-09 00:00:00,1,Medium,"20,439","7889,454",Line_C,10000,2,26,33,41,1,"52,27",0
SKU0093_202505,2025-05-01 00:00:00,SKU0093,Solvents Grade A,Solvents,kg,359,366,Naive,341,288,-53,53,"0,184",59,3,62,31,626,394,363,5227,5227,5227,"15,14","5965,16",41,100,0,0,TRUE,540,2025-05-03,2026-10-25,542,"0,12","59,6516",2025-05-08 00:00:00,2025-05-10 00:00:00,1,Medium,"20,439","5886,432",Line_C,10000,7,25,32,39,1,"52,27",0
SKU0093_202506,2025-06-01 00:00:00,SKU0093,Solvents Grade A,Solvents,kg,359,373,Causal (Promo),303,484,181,181,"0,374",59,8,67,32,1113,435,759,5227,5227,5227,"15,14","6585,9",27,100,0,0,TRUE,540,2025-06-10,2026-12-02,549,"0,12","65,859",2025-06-08 00:00:00,2025-06-07 00:00:00,1,Medium,"20,439","9892,476",Line_C,10000,7,26,33,41,1,"52,27",0
SKU0093_202507,2025-07-01 00:00:00,SKU0093,Solvents Grade A,Solvents,kg,359,381,Causal (Promo),357,461,104,104,"0,2256",59,10,69,32,1092,358,441,5227,5227,5227,"15,14","5420,12","23,3",100,0,0,TRUE,540,2025-07-08,2026-12-30,547,"0,12","54,2012",2025-07-08 00:00:00,2025-07-09 00:00:00,1,Medium,"20,439","9422,379",Line_C,10000,4,26,33,41,1,"52,27",0
SKU0093_202508,2025-08-01 00:00:00,SKU0093,Solvents Grade A,Solvents,kg,359,388,Exponential Smoothing,400,366,-34,34,"0,0929",59,1,60,30,762,267,376,5227,5227,5227,"15,14","4042,38","21,9",100,0,0,TRUE,540,2025-08-02,2027-01-24,541,"0,12","40,4238",2025-08-08 00:00:00,2025-08-11 00:00:00,0,Medium,"20,439","7480,674",Line_C,10000,7,24,31,39,0,"52,27",0
SKU0094_202411,2024-11-01 00:00:00,SKU0094,Additives Grade A,Additives,kg,221,199,Collaborative Judgment,160,178,18,18,"0,1011",40,12,52,17,326,41,6,1131,1131,1131,"36,61","1501,01","6,9","26,4",1,0,TRUE,1095,2024-11-09,2027-11-09,1103,"0,09","11,257575",2024-11-08 00:00:00,2024-11-09 00:00:00,1,Medium,"54,915","9774,87",Line_A,20000,7,14,18,22,1,"5,655",0
SKU0094_202412,2024-12-01 00:00:00,SKU0094,Additives Grade A,Additives,kg,221,203,Collaborative Judgment,156,198,42,42,"0,2121",40,6,46,16,320,101,64,1131,1131,1131,"36,61","3697,61","15,3","83,33",1,0,TRUE,1095,2024-12-08,2027-12-08,1102,"0,09","27,732075",2024-12-08 00:00:00,2024-12-09 00:00:00,1,Medium,"54,915","10873,17",Line_A,20000,8,13,17,21,1,"5,655",0
SKU0094_202501,2025-01-01 00:00:00,SKU0094,Additives Grade A,Additives,kg,221,208,ARIMA,192,189,-3,3,"0,0159",40,2,42,16,281,152,252,1131,1131,1131,"36,61","5564,72","24,1",100,0,0,TRUE,1095,2025-01-02,2028-01-02,1096,"0,09","41,7354",2025-01-08 00:00:00,2025-01-09 00:00:00,1,Medium,"54,915","10378,935",Line_A,20000,1,13,16,20,1,"5,655",0
SKU0094_202502,2025-02-01 00:00:00,SKU0094,Additives Grade A,Additives,kg,221,212,Exponential Smoothing,185,264,79,79,"0,2992",40,7,47,17,431,119,51,1131,1131,1131,"36,61","4356,59","13,5","64,39",1,0,TRUE,1095,2025-02-03,2028-02-03,1097,"0,09","32,674425",2025-02-08 00:00:00,2025-02-14 00:00:00,0,Medium,"54,915","14497,56",Line_A,20000,4,13,17,21,0,"5,655",0
SKU0094_202503,2025-03-01 00:00:00,SKU0094,Additives Grade A,Additives,kg,221,217,Exponential Smoothing,250,272,22,22,"0,0809",40,5,45,16,424,176,122,1131,1131,1131,"36,61","6443,36","19,4",100,0,0,TRUE,1095,2025-03-06,2028-03-05,1100,"0,09","48,3252",2025-03-08 00:00:00,2025-03-14 00:00:00,0,Medium,"54,915","14936,88",Line_A,20000,5,13,17,21,0,"5,655",0
SKU0094_202504,2025-04-01 00:00:00,SKU0094,Additives Grade A,Additives,kg,221,221,Collaborative Judgment,252,236,-16,16,"0,0678",40,6,46,16,378,204,201,1131,1131,1131,"36,61","7468,44","25,9",100,0,0,TRUE,1095,2025-04-05,2028-04-04,1099,"0,09","56,0133",2025-04-08 00:00:00,2025-04-07 00:00:00,1,Medium,"54,915","12959,94",Line_A,20000,6,13,17,21,1,"5,655",0
SKU0094_202505,2025-05-01 00:00:00,SKU0094,Additives Grade A,Additives,kg,221,225,Exponential Smoothing,207,214,7,7,"0,0327",40,8,48,17,359,436,132,0,0,1131,"36,61","15961,96","61,1",100,0,0,TRUE,1095,2025-05-06,2028-05-05,1100,"0,09","119,7147",2025-05-08 00:00:00,2025-05-05 00:00:00,1,Medium,"54,915","11751,81",Line_A,20000,1,14,17,21,1,0,0
SKU0094_202506,2025-06-01 00:00:00,SKU0094,Additives Grade A,Additives,kg,221,230,Exponential Smoothing,262,212,-50,50,"0,2358",40,7,47,17,349,253,273,1131,1131,1131,"36,61","9262,33","35,8",100,0,0,TRUE,1095,2025-06-09,2028-06-08,1103,"0,09","69,467475",2025-06-08 00:00:00,2025-06-09 00:00:00,1,Medium,"54,915","11641,98",Line_A,20000,5,13,17,21,1,"5,655",0
SKU0094_202507,2025-07-01 00:00:00,SKU0094,Additives Grade A,Additives,kg,221,234,Causal (Promo),223,265,42,42,"0,1585",40,5,45,16,414,0,170,1131,1131,1131,"36,61",0,0,"64,15",1,0,TRUE,1095,2025-07-03,2028-07-02,1097,"0,09",0,2025-07-08 00:00:00,2025-07-18 00:00:00,0,Medium,"54,915","14552,475",Line_A,20000,2,13,17,21,0,"5,655",0
SKU0094_202508,2025-08-01 00:00:00,SKU0094,Additives Grade A,Additives,kg,221,239,Exponential Smoothing,228,209,-19,19,"0,0909",40,7,47,17,344,417,114,0,0,1131,"36,61","15266,37","59,9",100,0,0,TRUE,1095,2025-08-08,2028-08-07,1102,"0,09","114,497775",2025-08-08 00:00:00,2025-08-13 00:00:00,0,Medium,"54,915","11477,235",Line_A,20000,1,13,17,21,0,0,0
SKU0095_202411,2024-11-01 00:00:00,SKU0095,Additives Grade B,Additives,kg,343,309,Exponential Smoothing,392,386,-6,6,"0,0155",50,14,64,30,853,75,287,7855,0,7855,"28,32",2124,"5,8","93,78",1,0,FALSE,365,2024-11-09,2025-11-09,373,"0,09","15,93",2024-11-08 00:00:00,2024-11-18 00:00:00,0,Medium,"42,48","16397,28",Line_B,,,24,31,38,0,,0
SKU0095_202412,2024-12-01 00:00:00,SKU0095,Additives Grade B,Additives,kg,343,316,Exponential Smoothing,387,314,-73,73,"0,2325",50,9,59,29,647,209,168,7855,0,7855,"28,32","5918,88",20,100,0,0,FALSE,365,2024-12-04,2025-12-04,368,"0,09","44,3916",2024-12-08 00:00:00,2024-12-05 00:00:00,1,Medium,"42,48","13338,72",Line_B,,,23,29,37,1,,0
SKU0095_202501,2025-01-01 00:00:00,SKU0095,Additives Grade B,Additives,kg,343,322,Causal (Promo),369,323,-46,46,"0,1424",50,7,57,28,642,513,18,7855,0,7855,"28,32","14528,16","47,6",100,0,0,FALSE,365,2025-01-06,2026-01-06,370,"0,09","108,9612",2025-01-08 00:00:00,2025-01-07 00:00:00,1,Medium,"42,48","13721,04",Line_B,,,23,29,36,1,,0
SKU0095_202502,2025-02-01 00:00:00,SKU0095,Additives Grade B,Additives,kg,343,329,Collaborative Judgment,333,312,-21,21,"0,0673",50,7,57,28,621,249,335,7855,0,7855,"28,32","7051,68","23,9",100,0,0,FALSE,365,2025-02-04,2026-02-04,368,"0,09","52,8876",2025-02-08 00:00:00,2025-02-17 00:00:00,0,Medium,"42,48","13253,76",Line_B,,,23,29,36,0,,0
SKU0095_202503,2025-03-01 00:00:00,SKU0095,Additives Grade B,Additives,kg,343,336,Exponential Smoothing,319,327,8,8,"0,0245",50,6,56,28,638,482,133,7855,0,7855,"28,32","13650,24","44,2",100,0,0,FALSE,365,2025-03-04,2026-03-04,368,"0,09","102,3768",2025-03-08 00:00:00,2025-03-17 00:00:00,0,Medium,"42,48","13890,96",Line_B,,,22,29,36,0,,0
SKU0095_202504,2025-04-01 00:00:00,SKU0095,Additives Grade B,Additives,kg,343,343,Collaborative Judgment,365,285,-80,80,"0,2807",50,4,54,27,540,218,111,7855,0,7855,"28,32","6173,76","22,9",100,0,0,FALSE,365,2025-04-09,2026-04-09,373,"0,09","46,3032",2025-04-08 00:00:00,2025-04-08 00:00:00,1,Medium,"42,48","12106,8",Line_B,,,22,28,35,1,,0
SKU0095_202505,2025-05-01 00:00:00,SKU0095,Additives Grade B,Additives,kg,343,350,Exponential Smoothing,278,186,-92,92,"0,4946",50,5,55,28,369,59,0,7855,0,7855,"28,32","1670,88","9,5","31,72",1,0,FALSE,365,2025-05-04,2026-05-04,368,"0,09","12,5316",,,0,Medium,"42,48","7901,28",Line_B,,,22,28,35,0,,0
SKU0095_202506,2025-06-01 00:00:00,SKU0095,Additives Grade B,Additives,kg,343,357,ARIMA,220,212,-8,8,"0,0377",50,11,61,29,460,487,151,0,0,7855,"28,32","13791,84","68,9",100,0,0,FALSE,365,2025-06-04,2026-06-04,368,"0,09","103,4388",2025-06-08 00:00:00,2025-06-05 00:00:00,1,Medium,"42,48","9005,76",Line_B,,,23,30,37,1,,0
SKU0095_202507,2025-07-01 00:00:00,SKU0095,Additives Grade B,Additives,kg,343,364,Collaborative Judgment,217,369,152,152,"0,4119",50,9,59,29,755,426,218,7855,0,7855,"28,32","12064,32","34,6",100,0,0,FALSE,365,2025-07-06,2026-07-06,370,"0,09","90,4824",2025-07-08 00:00:00,2025-07-05 00:00:00,1,Medium,"42,48","15675,12",Line_B,,,23,29,37,1,,0
SKU0095_202508,2025-08-01 00:00:00,SKU0095,Additives Grade B,Additives,kg,343,370,Exponential Smoothing,252,381,129,129,"0,3386",50,8,58,28,765,317,124,7855,0,7855,"28,32","8977,44",25,100,0,0,FALSE,365,2025-08-02,2026-08-02,366,"0,09","67,3308",2025-08-08 00:00:00,2025-08-12 00:00:00,0,Medium,"42,48","16184,88",Line_B,,,23,29,36,0,,0
SKU0096_202411,2024-11-01 00:00:00,SKU0096,Surfactants Grade C,Surfactants,litre,415,374,ARIMA,341,372,31,31,"0,0833",38,10,48,32,627,186,103,4120,0,4120,"25,78","4795,08",15,"77,69",1,0,FALSE,730,2024-11-09,2026-11-09,738,"0,1","39,959",2024-11-08 00:00:00,2024-11-06 00:00:00,1,Medium,"37,381","13905,732",Line_C,,,25,32,40,1,,0
SKU0096_202412,2024-12-01 00:00:00,SKU0096,Surfactants Grade C,Surfactants,litre,415,382,Exponential Smoothing,387,403,16,16,"0,0397",38,8,46,31,649,429,288,4120,0,4120,"25,78","11059,62","31,9",100,0,0,FALSE,730,2024-12-07,2026-12-07,736,"0,1","92,1635",2024-12-08 00:00:00,2024-12-16 00:00:00,0,Medium,"37,381","15064,543",Line_C,,,25,31,39,0,,0
SKU0096_202501,2025-01-01 00:00:00,SKU0096,Surfactants Grade C,Surfactants,litre,415,390,Exponential Smoothing,371,466,95,95,"0,2039",38,13,51,33,825,788,444,4120,0,4120,"25,78","20314,64","50,7",100,0,0,FALSE,730,2025-01-02,2027-01-02,731,"0,1","169,2886667",2025-01-08 00:00:00,2025-01-12 00:00:00,0,Medium,"37,381","17419,546",Line_C,,,26,33,41,0,,0
SKU0096_202502,2025-02-01 00:00:00,SKU0096,Surfactants Grade C,Surfactants,litre,415,398,Exponential Smoothing,389,258,-131,131,"0,5078",38,6,44,30,408,0,227,4120,0,4120,"25,78",0,0,"87,98",1,0,FALSE,730,2025-02-10,2027-02-10,739,"0,1",0,2025-02-08 00:00:00,2025-02-11 00:00:00,0,Medium,"37,381","9644,298",Line_C,,,24,31,38,0,,0
SKU0096_202503,2025-03-01 00:00:00,SKU0096,Surfactants Grade C,Surfactants,litre,415,407,ARIMA,387,500,113,113,"0,226",38,4,42,29,729,969,364,0,0,4120,"25,78","24980,82","58,1",100,0,0,FALSE,730,2025-03-06,2027-03-06,735,"0,1","208,1735",2025-03-08 00:00:00,2025-03-14 00:00:00,0,Medium,"37,381","18690,5",Line_C,,,23,30,37,0,,0
SKU0096_202504,2025-04-01 00:00:00,SKU0096,Surfactants Grade C,Surfactants,litre,415,415,Causal (Promo),413,330,-83,83,"0,2515",38,5,43,30,503,237,246,4120,0,4120,"25,78","6109,86","21,5",100,0,0,FALSE,730,2025-04-09,2027-04-09,738,"0,1","50,9155",2025-04-08 00:00:00,2025-04-14 00:00:00,0,Medium,"37,381","12335,73",Line_C,,,24,30,38,0,,0
